YEAR,MO,DY,ALLSKY_SFC_UV_INDEX,ALLSKY_SFC_SW_DWN,WS2M,CLRSKY_SFC_SW_DWN,T2M,T2M_MAX,T2M_MIN,RH2M,PRECTOTCORR,PS,CLRSKY_SFC_PAR_TOT,WS10M_MAX,WS10M_MIN,ALLSKY_KT,T2M_RANGE,WS10M,TS,WSC
2024,2,21,3.13,5.29,0.82,7.69,20.98,24.53,18.01,87.94,3.91,89.04,3.52,2.94,0.8,0.49,6.52,1.86,21.18,1.6
2024,2,22,3.47,5.65,1.08,7.82,22.43,28.16,18.28,84.04,11.46,89.23,3.6,3.22,1.62,0.52,9.88,2.4,22.78,1.99
2024,2,23,2.88,4.71,0.94,7.59,21.42,25.44,19.04,90.65,11.89,89.61,3.48,3.35,1.4,0.44,6.4,2.2,21.44,1.81
2024,2,24,2.65,4.16,0.7,7.61,22.85,27.85,18.47,83.17,0.6,89.86,3.54,2.98,0.88,0.39,9.38,1.63,23.11,1.23
2024,2,25,3.52,5.74,0.91,7.63,23.52,29.84,19.64,81.92,0.59,89.86,3.52,3.02,1.17,0.54,10.2,2.05,23.81,1.68
2024,2,26,3.39,5.92,0.97,7.59,22.85,30.1,17.2,80.67,2.08,89.7,3.48,2.77,1.46,0.55,12.9,2.0,23.44,1.61
2024,2,27,3.23,5.41,1.04,7.57,23.01,29.19,18.2,77.3,0.36,89.5,3.49,3.71,1.39,0.51,10.99,2.23,23.28,1.67
2024,2,28,3.02,4.94,0.88,7.6,24.54,31.7,17.99,75.27,0.94,89.41,3.52,3.35,1.13,0.47,13.71,2.04,24.88,1.61
2024,2,29,3.18,5.92,0.8,7.49,24.62,31.35,21.06,79.88,4.33,89.43,3.43,3.44,0.37,0.56,10.29,1.82,24.6,1.51
2024,3,1,3.38,6.02,1.05,7.55,24.88,31.39,20.54,77.1,6.68,89.38,3.45,4.51,0.27,0.57,10.85,2.27,24.98,1.78
2024,3,2,3.49,6.58,1.01,7.69,22.63,29.63,17.58,75.42,0.75,89.42,3.48,3.09,1.21,0.63,12.05,2.14,23.38,1.68
2024,3,3,3.81,7.17,0.68,7.67,22.86,30.88,15.58,71.52,0.08,89.41,3.47,2.32,0.12,0.69,15.3,1.49,23.52,1.23
2024,3,4,3.99,7.07,0.79,7.72,23.68,31.77,15.74,70.1,0.41,89.45,3.54,2.84,0.87,0.68,16.03,1.73,24.26,1.35
2024,3,5,3.38,5.81,0.88,7.45,22.97,28.87,19.25,79.57,4.19,89.5,3.44,3.06,0.53,0.56,9.62,1.74,23.36,1.26
2024,3,6,3.04,5.15,0.82,7.26,23.24,29.64,18.53,78.92,6.57,89.56,3.36,3.03,0.43,0.5,11.11,1.77,23.63,1.46
2024,3,7,3.06,5.11,0.64,7.24,23.56,30.43,18.25,79.69,3.59,89.72,3.34,1.97,0.33,0.5,12.18,1.45,24.25,1.22
2024,3,8,3.08,5.18,0.83,7.2,23.16,29.44,18.55,81.8,7.0,89.68,3.35,2.92,0.81,0.51,10.89,1.72,23.6,1.32
2024,3,9,2.55,4.09,1.12,7.02,22.91,28.23,19.52,84.82,7.5,89.5,3.25,4.03,0.95,0.4,8.71,2.44,23.1,1.91
2024,3,10,2.99,5.19,0.96,7.19,23.24,29.11,19.38,83.61,2.9,89.41,3.33,3.19,1.37,0.51,9.73,2.12,23.58,1.75
2024,3,11,3.36,6.22,0.72,7.45,23.28,30.5,17.39,77.83,1.02,89.57,3.38,2.85,0.44,0.62,13.11,1.71,23.92,1.43
2024,3,12,3.42,6.29,0.69,7.37,23.91,31.69,17.87,74.4,0.05,89.65,3.31,2.66,0.57,0.63,13.82,1.53,24.63,1.27
2024,3,13,3.33,6.14,0.72,7.27,24.37,32.03,18.0,73.33,0.04,89.6,3.3,2.46,0.33,0.61,14.03,1.51,25.0,1.2
2024,3,14,3.72,6.84,0.84,7.39,25.02,32.28,18.24,70.2,0.04,89.57,3.35,2.78,0.59,0.69,14.04,1.75,25.42,1.31
2024,3,15,3.54,6.68,0.72,7.37,25.29,32.92,18.39,68.72,0.62,89.4,3.36,3.28,0.29,0.67,14.53,1.64,25.69,1.26
2024,3,16,3.38,6.32,0.76,7.19,25.39,32.42,19.53,67.3,1.14,89.31,3.29,2.21,1.22,0.64,12.89,1.7,25.52,1.25
2024,3,17,3.35,6.19,0.79,7.08,25.14,31.34,19.05,71.52,0.13,89.4,3.26,2.46,0.41,0.63,12.29,1.65,25.31,1.13
2024,3,18,2.76,4.94,0.39,6.81,25.61,31.93,21.06,74.53,5.18,89.4,3.15,1.31,0.4,0.51,10.87,0.78,26.0,0.54
2024,3,19,3.0,5.52,0.62,6.73,25.1,31.7,20.41,77.19,2.66,89.31,3.11,1.91,0.67,0.57,11.29,1.39,25.62,1.16
2024,3,20,2.99,5.31,0.86,6.87,24.2,29.94,20.28,79.67,1.53,89.2,3.19,3.08,1.22,0.55,9.66,1.85,24.55,1.56
2024,3,21,2.47,4.33,0.95,6.86,23.67,28.41,19.86,82.39,8.14,89.28,3.19,4.19,0.61,0.45,8.55,2.04,23.91,1.56
2024,3,22,2.27,3.86,0.97,6.59,21.59,26.39,17.49,90.35,5.67,89.46,3.06,3.72,0.65,0.4,8.9,2.09,21.63,1.62
2024,3,23,1.76,2.71,1.76,6.66,18.62,22.34,16.21,85.08,1.27,89.74,3.09,4.96,2.66,0.28,6.13,3.73,18.75,2.62
2024,3,24,1.13,1.76,0.87,6.59,18.39,22.07,15.91,88.99,3.29,89.62,3.04,2.53,1.06,0.19,6.16,1.79,18.68,1.38
2024,3,25,2.32,4.51,0.51,6.64,20.95,26.21,16.51,82.94,5.12,89.41,3.04,1.77,0.14,0.48,9.7,0.97,21.27,0.77
2024,3,26,1.59,2.64,0.66,6.61,21.01,25.77,18.16,84.33,7.16,89.54,3.05,2.98,0.14,0.28,7.61,1.32,21.09,1.01
2024,3,27,1.11,1.65,0.61,6.43,18.79,22.19,16.61,89.73,15.17,89.74,2.95,1.92,0.44,0.18,5.58,1.4,18.85,1.2
2024,3,28,1.31,2.01,0.73,6.36,18.92,21.9,16.2,93.96,20.81,89.8,2.92,2.33,0.36,0.22,5.7,1.51,18.94,1.3
2024,3,29,1.55,2.65,0.86,6.24,20.52,25.68,16.57,88.43,6.27,89.78,2.84,3.7,0.74,0.29,9.11,1.93,20.71,1.53
2024,3,30,2.33,4.11,0.91,6.43,21.23,26.65,17.81,87.62,3.22,89.57,2.95,3.71,1.26,0.45,8.84,2.06,21.35,1.75
2024,3,31,3.24,6.5,0.7,6.82,20.68,27.76,15.89,75.91,0.07,89.51,3.09,2.21,0.97,0.71,11.87,1.64,20.73,1.38
2024,4,1,3.21,6.43,0.77,6.79,20.18,26.79,15.14,76.16,0.06,89.46,3.07,2.01,0.95,0.71,11.65,1.66,19.96,1.32
2024,4,2,2.14,3.89,0.73,6.27,21.46,28.05,15.28,76.35,0.04,89.4,2.89,2.34,0.56,0.43,12.77,1.59,21.28,1.22
2024,4,3,3.03,6.07,0.62,6.44,22.82,29.62,17.45,73.15,0.14,89.46,2.94,1.99,0.63,0.68,12.17,1.23,22.57,0.98
2024,4,4,2.84,5.91,0.63,6.46,23.03,30.92,16.93,74.22,0.32,89.59,2.95,2.45,0.14,0.66,13.99,1.41,23.5,1.27
2024,4,5,2.83,6.18,0.67,6.44,22.21,30.76,16.44,73.08,0.07,89.6,2.9,2.44,0.25,0.7,14.32,1.61,22.62,1.48
2024,4,6,2.58,5.26,0.74,6.39,21.31,29.77,15.22,73.3,0.25,89.58,2.9,3.15,0.45,0.6,14.55,1.69,21.79,1.39
2024,4,7,2.73,5.89,0.87,6.28,21.25,28.81,15.61,74.73,0.13,89.7,2.87,2.49,1.17,0.67,13.2,1.84,21.74,1.55
2024,4,8,2.18,4.21,0.84,6.12,21.26,28.79,14.87,71.06,0.01,89.63,2.81,2.57,1.02,0.48,13.92,1.79,21.43,1.41
2024,4,9,2.12,3.99,0.71,6.07,21.39,26.28,17.85,69.48,0.45,89.57,2.8,2.78,0.15,0.46,8.43,1.35,20.58,0.9
2024,4,10,2.71,5.69,0.62,6.17,22.3,29.47,16.44,68.96,0.14,89.39,2.84,1.95,0.31,0.66,13.03,1.33,22.24,0.96
2024,4,11,2.17,4.11,0.7,6.09,22.07,30.52,15.45,73.67,2.65,89.53,2.78,3.24,0.62,0.48,15.07,1.69,22.58,1.44
2024,4,12,2.11,4.04,1.13,5.88,21.27,29.08,16.02,76.58,0.9,89.72,2.68,3.01,1.67,0.48,13.06,2.3,21.81,1.82
2024,4,13,2.44,5.28,0.91,6.01,21.86,29.32,15.84,74.78,0.04,89.7,2.76,2.73,1.27,0.63,13.48,1.86,22.44,1.6
2024,4,14,2.36,4.48,0.78,5.84,21.45,28.62,15.49,74.28,0.0,89.62,2.7,2.27,0.19,0.53,13.13,1.64,21.93,1.41
2024,4,15,2.53,4.25,1.02,5.86,22.29,29.13,17.23,71.63,0.04,89.67,2.71,3.19,0.65,0.51,11.9,2.14,22.64,1.75
2024,4,16,2.44,4.88,0.87,5.83,22.38,29.73,16.82,70.66,0.01,89.74,2.69,2.95,0.24,0.59,12.91,1.71,22.58,1.32
2024,4,17,2.27,4.39,0.81,5.83,22.75,30.16,15.77,68.47,0.6,89.55,2.72,2.94,0.85,0.53,14.39,1.76,22.94,1.26
2024,4,18,1.7,3.41,0.96,5.71,19.86,24.19,15.76,84.86,4.57,89.53,2.61,2.97,1.04,0.42,8.43,2.05,20.01,1.49
2024,4,19,2.11,4.67,0.89,5.93,19.53,27.75,14.15,75.93,0.42,89.66,2.63,2.93,0.56,0.57,13.6,1.87,20.14,1.38
2024,4,20,2.21,5.09,0.79,5.93,19.64,28.3,12.89,70.73,0.01,89.8,2.66,2.56,0.61,0.63,15.41,1.56,20.06,1.22
2024,4,21,2.36,5.59,0.74,5.96,19.62,27.83,13.07,68.44,0.07,89.73,2.66,2.25,0.93,0.7,14.76,1.49,19.56,1.15
2024,4,22,2.47,5.9,1.0,5.93,19.48,27.3,13.46,61.66,0.09,89.62,2.64,3.36,0.61,0.74,13.84,2.09,18.69,1.44
2024,4,23,2.4,5.77,1.02,5.92,20.73,28.41,14.59,58.0,0.0,89.6,2.64,3.07,1.14,0.73,13.82,1.97,19.55,1.32
2024,4,24,2.6,5.58,0.82,5.73,21.46,29.91,15.48,63.88,0.88,89.6,2.6,2.5,0.9,0.71,14.43,1.72,20.89,1.25
2024,4,25,2.48,5.23,0.87,5.4,21.66,29.86,14.87,71.88,0.09,89.66,2.46,2.72,0.98,0.67,14.99,1.91,22.05,1.63
2024,4,26,2.09,4.78,0.91,5.48,22.04,29.52,16.58,75.16,0.1,89.68,2.49,2.81,1.22,0.61,12.94,1.86,22.62,1.59
2024,4,27,1.99,4.6,0.87,5.49,20.98,29.23,15.05,74.29,0.02,89.58,2.5,2.51,1.35,0.59,14.18,1.99,21.54,1.59
2024,4,28,2.19,5.09,0.94,5.55,22.0,29.94,14.75,65.78,0.03,89.5,2.52,3.14,0.23,0.66,15.19,1.88,21.27,1.28
2024,4,29,2.1,5.19,1.01,5.44,21.63,30.44,15.15,66.4,0.03,89.64,2.47,2.96,1.78,0.68,15.29,2.33,21.56,1.79
2024,4,30,2.24,5.44,0.94,5.62,21.69,30.22,14.36,65.14,0.02,89.64,2.5,2.49,1.56,0.72,15.86,2.01,21.32,1.59
2024,5,1,2.18,5.33,0.97,5.55,22.22,30.2,17.15,58.12,0.01,89.54,2.45,3.43,0.46,0.71,13.05,1.96,21.11,1.34
2024,5,2,2.17,5.36,1.21,5.61,21.76,30.37,15.3,63.16,0.02,89.38,2.48,4.24,1.57,0.71,15.07,2.66,21.23,1.91
2024,5,3,2.11,5.19,0.79,5.49,22.55,30.17,17.26,58.81,0.3,89.49,2.45,2.67,0.16,0.7,12.91,1.54,21.24,1.03
2024,5,4,2.11,5.51,0.94,5.51,22.41,30.85,14.29,54.73,0.04,89.75,2.45,3.16,0.67,0.74,16.56,1.85,20.91,1.28
2024,5,5,1.77,5.43,0.89,5.52,20.81,31.33,13.53,61.37,0.14,89.86,2.45,2.9,1.33,0.74,17.8,2.04,20.66,1.78
2024,5,6,2.11,5.51,1.02,5.51,21.19,29.93,13.67,65.4,0.13,89.73,2.42,3.16,0.6,0.75,16.26,2.11,20.52,1.66
2024,5,7,1.96,4.37,0.83,5.4,20.93,30.0,14.16,70.18,0.18,89.65,2.41,2.43,1.26,0.6,15.84,1.97,21.13,1.62
2024,5,8,1.96,4.68,1.09,5.34,19.96,28.57,12.73,70.76,0.22,89.73,2.39,3.79,1.75,0.65,15.84,2.52,19.98,1.96
2024,5,9,2.03,4.84,0.65,5.36,21.66,29.55,15.41,58.49,0.0,89.76,2.39,2.18,0.27,0.67,14.14,1.25,20.34,0.83
2024,5,10,1.93,5.03,0.93,5.17,20.57,29.05,13.7,67.96,0.13,89.67,2.3,2.58,1.34,0.7,15.35,2.04,20.43,1.65
2024,5,11,1.96,4.8,0.98,5.25,21.37,29.51,16.23,58.66,0.01,89.54,2.32,3.44,0.21,0.67,13.28,1.98,20.29,1.36
2024,5,12,1.98,5.03,1.18,5.29,20.67,29.13,14.86,63.64,0.11,89.44,2.32,3.89,1.29,0.71,14.27,2.6,20.21,1.9
2024,5,13,1.91,5.33,1.54,5.34,19.92,29.24,12.9,58.26,0.0,89.46,2.35,5.99,2.38,0.76,16.34,3.43,19.37,2.58
2024,5,14,1.84,4.16,1.03,5.01,20.04,29.5,12.04,64.35,0.06,89.53,2.26,3.39,1.08,0.59,17.46,2.38,20.18,1.99
2024,5,15,1.47,3.04,0.72,4.97,20.38,28.35,14.87,74.49,0.13,89.59,2.25,2.37,0.73,0.43,13.48,1.68,21.01,1.4
2024,5,16,1.57,3.28,1.02,4.78,20.67,27.29,15.26,72.91,0.09,89.7,2.15,3.03,1.5,0.47,12.03,2.08,20.6,1.53
2024,5,17,1.72,4.75,0.99,5.1,20.8,29.18,13.94,65.6,0.1,89.8,2.23,3.34,1.6,0.69,15.24,2.21,20.58,1.6
2024,5,18,1.8,4.95,0.68,5.02,21.27,29.52,15.82,57.24,0.01,89.79,2.22,1.91,0.62,0.72,13.7,1.36,20.24,0.92
2024,5,19,1.7,4.41,0.5,4.83,21.59,29.54,15.51,54.45,0.02,89.75,2.17,2.06,0.34,0.64,14.03,0.97,20.3,0.65
2024,5,20,1.68,4.12,0.81,4.7,20.62,29.6,13.42,65.83,0.16,89.78,2.13,2.33,1.24,0.61,16.18,1.91,20.82,1.52
2024,5,21,1.72,3.85,1.19,4.66,20.43,28.25,15.5,74.5,0.25,89.98,2.09,3.12,2.0,0.57,12.75,2.39,20.99,2.02
2024,5,22,1.82,4.39,1.04,4.88,20.03,28.12,14.89,69.29,0.07,89.97,2.16,2.6,1.73,0.65,13.23,2.15,20.13,1.68
2024,5,23,1.69,4.92,1.1,4.97,18.49,27.3,11.65,66.6,0.05,89.79,2.19,4.13,1.8,0.73,15.65,2.6,18.53,2.01
2024,5,24,1.55,4.04,1.31,4.83,19.79,28.24,12.3,63.31,0.11,89.59,2.15,5.24,1.15,0.6,15.94,2.75,19.04,1.99
2024,5,25,1.32,3.34,0.95,4.66,19.31,26.98,13.03,70.45,0.91,89.74,2.09,2.62,0.96,0.5,13.95,1.93,19.43,1.38
2024,5,26,0.41,0.86,0.97,4.21,18.34,24.56,13.95,84.32,15.52,89.89,1.87,3.31,0.55,0.13,10.61,2.03,18.7,1.58
2024,5,27,0.5,0.98,1.1,4.45,17.62,23.89,13.57,84.87,5.39,89.9,2.02,3.61,1.28,0.15,10.32,2.35,17.63,1.75
2024,5,28,1.24,3.07,1.22,4.6,17.62,25.34,12.53,81.69,0.83,89.79,2.06,4.77,1.52,0.47,12.81,2.74,17.69,2.13
2024,5,29,1.54,4.55,1.17,5.0,15.69,24.47,10.05,75.46,0.08,89.82,2.13,4.69,1.38,0.69,14.42,2.5,15.89,2.04
2024,5,30,1.61,4.72,0.82,4.98,13.93,23.73,7.43,70.55,0.25,89.93,2.15,3.05,0.52,0.72,16.3,1.95,14.39,1.69
2024,5,31,1.63,4.91,0.99,4.96,14.47,24.05,8.4,72.59,0.17,90.09,2.16,3.44,0.75,0.75,15.65,2.14,14.99,1.75
2024,6,1,1.56,4.84,1.27,4.85,15.03,24.13,9.79,73.68,0.41,90.22,2.12,3.05,1.93,0.75,14.34,2.61,15.2,2.0
2024,6,2,1.55,4.77,0.85,4.8,17.2,24.79,10.61,71.77,0.04,90.18,2.11,2.59,0.15,0.74,14.18,1.84,16.84,1.49
2024,6,3,1.31,3.23,0.85,4.68,17.57,24.77,10.68,67.8,0.02,90.18,2.09,2.38,0.89,0.5,14.09,1.78,16.78,1.33
2024,6,4,1.34,3.58,1.18,4.55,16.81,24.25,10.19,72.69,0.29,90.1,2.03,3.78,1.47,0.56,14.06,2.52,16.58,1.96
2024,6,5,1.42,4.02,0.89,4.6,17.38,24.89,12.01,73.32,0.09,90.09,2.06,2.79,0.19,0.63,12.88,1.81,17.3,1.39
2024,6,6,1.39,3.97,0.82,4.55,17.48,25.28,11.18,68.64,0.06,90.05,2.03,2.28,0.71,0.62,14.1,1.67,17.09,1.28
2024,6,7,1.44,4.51,0.7,4.57,18.11,26.72,10.84,66.65,0.17,90.1,2.03,2.27,0.46,0.71,15.88,1.43,17.34,1.04
2024,6,8,1.47,4.58,0.66,4.63,18.31,27.33,10.69,66.82,0.03,90.09,2.05,2.42,0.06,0.72,16.64,1.42,17.66,1.12
2024,6,9,1.45,4.56,0.84,4.61,18.06,26.93,10.53,66.72,0.12,89.97,2.02,2.38,1.01,0.72,16.4,1.77,17.18,1.36
2024,6,10,1.52,4.69,0.92,4.72,17.91,26.83,9.23,64.25,0.08,89.93,2.05,3.43,1.03,0.74,17.6,1.98,16.72,1.41
2024,6,11,1.5,4.73,0.59,4.75,19.35,28.22,12.6,53.33,0.16,90.01,2.07,2.69,0.28,0.75,15.62,1.16,17.4,0.86
2024,6,12,1.46,4.76,0.88,4.77,18.07,27.35,10.29,57.42,0.2,89.97,2.06,2.79,0.28,0.75,17.06,1.87,16.84,1.54
2024,6,13,1.43,4.8,1.1,4.81,16.75,26.3,8.72,60.46,0.22,89.94,2.06,3.02,1.58,0.76,17.58,2.36,15.68,1.73
2024,6,14,1.43,4.74,1.25,4.79,16.98,26.52,8.69,60.58,0.0,89.96,2.06,4.68,1.95,0.75,17.83,2.81,16.18,2.11
2024,6,15,1.46,4.72,1.05,4.73,17.59,26.46,9.12,59.89,0.05,90.06,2.06,3.79,0.82,0.75,17.34,2.27,16.39,1.68
2024,6,16,1.52,4.69,0.95,4.7,18.2,26.74,10.91,58.18,0.27,89.9,2.05,2.84,0.53,0.75,15.83,1.86,16.28,1.24
2024,6,17,1.57,4.72,1.12,4.74,16.58,25.3,8.91,62.05,0.17,89.76,2.05,3.46,1.6,0.75,16.39,2.34,15.5,1.62
2024,6,18,1.57,4.76,1.04,4.77,17.89,25.38,9.39,55.59,0.14,89.72,2.04,3.85,0.32,0.76,15.99,2.03,15.66,1.36
2024,6,19,1.36,4.75,0.94,4.77,18.97,26.9,12.12,52.82,0.15,89.81,2.05,3.23,0.55,0.76,14.78,1.68,16.5,1.09
2024,6,20,1.63,4.76,0.77,4.78,18.13,27.52,11.12,47.2,0.15,89.89,2.05,2.9,0.69,0.76,16.4,1.56,16.48,1.16
2024,6,21,1.48,4.69,1.17,4.69,16.51,25.8,9.55,58.3,0.28,89.83,1.99,3.1,1.88,0.75,16.25,2.52,15.84,1.91
2024,6,22,1.52,4.22,1.19,4.54,17.16,25.56,9.91,68.64,0.13,89.81,2.0,3.96,2.03,0.67,15.65,2.74,17.15,2.23
2024,6,23,1.51,4.21,1.27,4.48,17.9,25.95,11.72,61.83,0.04,89.72,2.0,4.4,1.79,0.67,14.23,2.79,17.34,1.98
2024,6,24,1.55,4.52,1.25,4.53,18.33,27.01,11.8,60.12,0.1,89.67,2.02,4.27,1.69,0.72,15.21,2.62,17.39,1.81
2024,6,25,1.39,3.64,0.56,4.29,19.35,28.33,12.88,63.56,0.0,89.77,1.91,2.51,0.07,0.58,15.45,1.25,19.19,1.08
2024,6,26,1.46,4.06,1.28,4.41,19.07,26.9,14.22,71.57,0.13,89.71,1.95,4.96,1.74,0.65,12.68,2.96,19.37,2.47
2024,6,27,1.37,3.53,1.03,4.26,19.27,26.82,12.73,61.55,0.06,89.47,1.9,3.35,1.42,0.56,14.09,2.27,19.18,1.71
2024,6,28,1.27,3.15,1.29,4.29,19.12,27.41,13.57,56.83,0.06,89.48,1.85,5.37,1.14,0.5,13.84,2.78,18.65,2.14
2024,6,29,1.19,3.7,1.28,4.22,18.47,26.69,11.44,61.23,0.22,89.58,1.84,4.62,1.44,0.59,15.25,2.77,18.39,2.17
2024,6,30,0.47,0.98,0.98,4.0,16.49,22.03,13.26,85.25,7.06,89.68,1.75,2.77,1.36,0.16,8.77,2.08,16.65,1.58
2024,7,1,0.44,0.95,0.98,3.93,15.71,21.67,11.33,83.48,6.92,89.9,1.7,3.04,0.12,0.15,10.34,1.87,15.14,1.33
2024,7,2,1.36,4.2,0.77,4.47,16.8,24.55,10.63,72.57,0.88,89.96,1.94,2.05,0.4,0.66,13.92,1.54,15.92,1.1
2024,7,3,1.46,3.9,1.0,4.43,16.91,24.5,10.16,69.47,0.57,89.82,1.93,3.0,1.07,0.61,14.34,2.04,15.88,1.51
2024,7,4,1.21,2.71,0.68,4.48,19.03,26.36,13.2,50.4,0.06,89.75,1.96,1.75,0.61,0.43,13.16,1.21,16.46,0.77
2024,7,5,1.28,3.37,0.74,4.5,18.3,25.51,13.47,51.17,0.16,89.89,1.97,2.73,0.41,0.53,12.04,1.44,16.07,0.97
2024,7,6,1.54,4.36,0.57,4.57,18.39,25.72,12.66,58.43,0.1,89.97,1.99,1.99,0.06,0.68,13.06,1.15,16.97,0.86
2024,7,7,1.53,3.95,1.22,4.57,16.99,25.33,10.52,69.26,0.15,89.81,1.98,4.06,2.05,0.62,14.81,2.65,16.97,2.02
2024,7,8,1.22,3.3,1.06,4.42,18.29,27.0,12.09,61.08,0.07,89.61,1.96,3.99,1.21,0.51,14.91,2.3,18.0,1.69
2024,7,9,0.91,2.12,0.96,4.25,18.17,26.01,12.83,68.08,1.25,89.56,1.9,3.53,1.43,0.33,13.18,2.14,17.97,1.66
2024,7,10,1.19,2.9,1.02,4.44,19.62,26.69,13.75,63.09,0.74,89.56,1.96,5.04,0.43,0.45,12.94,2.03,18.89,1.4
2024,7,11,1.48,4.22,0.94,4.52,21.24,28.99,15.3,59.85,0.38,89.9,2.02,3.58,0.58,0.65,13.69,1.82,20.11,1.25
2024,7,12,1.37,3.67,0.88,4.49,19.21,27.55,13.76,67.08,0.4,90.21,2.01,3.44,0.19,0.56,13.79,1.94,19.42,1.61
2024,7,13,1.15,2.52,1.3,4.53,17.89,24.6,14.12,78.28,0.58,90.21,2.05,3.29,1.86,0.39,10.48,2.6,18.4,2.02
2024,7,14,1.4,3.79,1.29,4.59,17.6,24.25,13.56,70.03,0.04,90.08,2.05,4.17,1.38,0.58,10.69,2.59,17.35,1.85
2024,7,15,1.25,4.03,0.73,4.62,17.85,25.3,11.76,60.59,0.01,90.15,2.07,2.26,0.63,0.61,13.54,1.45,17.33,1.08
2024,7,16,1.27,4.19,0.98,4.58,17.28,25.22,10.81,69.89,0.08,90.24,2.03,2.84,0.58,0.64,14.41,1.96,17.75,1.53
2024,7,17,1.24,4.26,0.77,4.78,17.58,26.01,10.69,63.93,0.04,90.17,2.12,2.3,0.62,0.64,15.32,1.51,17.06,1.08
2024,7,18,1.39,4.89,0.81,4.95,17.46,26.75,10.99,55.34,0.0,90.04,2.16,2.73,0.54,0.74,15.76,1.66,16.81,1.29
2024,7,19,1.32,4.94,0.66,5.01,16.69,27.33,8.37,64.28,0.01,90.2,2.16,2.43,0.4,0.74,18.96,1.48,16.84,1.26
2024,7,20,1.34,4.76,0.81,5.05,16.69,28.34,9.3,63.99,0.03,90.12,2.16,2.61,0.65,0.71,19.04,1.71,17.2,1.44
2024,7,21,1.32,5.01,1.06,5.13,16.26,26.62,8.23,62.27,0.01,90.07,2.18,2.86,1.29,0.74,18.39,2.01,16.11,1.45
2024,7,22,1.34,5.21,0.79,5.22,17.28,27.79,9.68,56.78,0.02,90.1,2.21,2.29,0.95,0.77,18.11,1.69,16.7,1.26
2024,7,23,1.34,5.14,0.74,5.15,17.3,27.91,10.01,54.07,0.0,90.18,2.21,2.79,0.12,0.76,17.9,1.57,16.99,1.34
2024,7,24,1.36,5.05,0.96,5.13,16.45,27.27,8.26,60.13,0.09,90.22,2.19,2.95,0.39,0.74,19.01,1.99,16.38,1.62
2024,7,25,1.4,5.18,1.01,5.18,16.2,25.29,8.44,62.67,0.05,90.1,2.21,2.89,1.5,0.75,16.85,2.16,15.87,1.66
2024,7,26,1.27,4.41,0.66,5.07,18.79,26.19,13.27,46.13,0.0,89.92,2.17,2.14,0.21,0.64,12.92,1.13,16.77,0.71
2024,7,27,1.24,4.1,0.95,4.97,18.47,26.96,12.56,44.09,0.0,89.95,2.11,2.55,0.8,0.59,14.4,1.8,17.12,1.2
2024,7,28,1.46,4.91,1.29,5.02,19.16,28.14,11.25,44.75,0.01,89.98,2.17,3.98,1.76,0.71,16.89,2.58,17.88,1.76
2024,7,29,1.46,4.09,1.15,5.0,19.05,27.37,11.47,54.0,0.1,89.96,2.19,4.14,0.43,0.59,15.9,2.32,18.14,1.57
2024,7,30,0.94,1.93,1.26,4.64,16.91,25.18,11.99,73.46,0.45,90.1,2.05,3.94,0.14,0.27,13.19,2.63,17.7,1.89
2024,7,31,-999.0,3.66,1.35,-999.0,17.09,25.27,11.55,70.36,0.08,90.22,-999.0,4.03,1.75,-999.0,13.72,2.72,17.8,2.07
2024,8,1,-999.0,4.61,1.04,-999.0,17.59,27.13,11.2,64.53,0.0,90.2,-999.0,3.03,1.26,-999.0,15.93,2.09,18.28,1.74
2024,8,2,-999.0,4.73,1.25,4.99,17.43,27.05,10.15,64.01,0.03,90.15,-999.0,3.38,2.18,-999.0,16.9,2.56,18.1,2.1
2024,8,3,-999.0,4.48,1.27,4.99,18.06,27.68,11.75,63.61,0.04,90.1,-999.0,3.14,1.67,-999.0,15.93,2.71,18.68,2.25
2024,8,4,-999.0,4.14,1.08,-999.0,19.18,27.14,13.51,65.72,0.12,90.11,-999.0,2.72,1.54,-999.0,13.63,2.25,19.46,1.78
2024,8,5,-999.0,4.47,0.89,5.03,19.7,28.22,10.86,58.44,0.03,90.08,-999.0,2.61,0.21,-999.0,17.36,1.89,19.72,1.51
2024,8,6,-999.0,4.81,0.92,-999.0,19.95,28.43,12.37,56.04,0.03,89.9,-999.0,2.59,1.55,-999.0,16.06,1.98,20.06,1.53
2024,8,7,-999.0,5.16,1.32,5.18,17.93,27.08,10.08,49.67,0.01,89.7,-999.0,4.69,1.84,-999.0,17.0,3.0,18.11,2.34
2024,8,8,-999.0,5.03,1.14,5.19,19.43,28.55,11.33,52.59,0.12,89.56,-999.0,3.97,1.58,-999.0,17.22,2.42,19.15,1.78
2024,8,9,-999.0,4.03,1.18,5.12,20.38,28.19,14.29,51.69,0.63,89.51,-999.0,3.99,1.42,-999.0,13.9,2.45,20.58,1.86
2024,8,10,-999.0,1.17,1.16,-999.0,13.76,16.66,7.61,82.56,10.6,89.56,-999.0,4.39,1.33,-999.0,9.05,2.38,14.01,1.79
2024,8,11,-999.0,5.37,1.04,5.53,12.97,23.41,4.17,56.66,0.09,89.66,-999.0,2.96,1.6,-999.0,19.24,2.12,12.82,1.49
2024,8,12,-999.0,4.96,1.63,-999.0,12.72,23.72,4.64,47.13,0.03,89.67,-999.0,5.75,2.37,-999.0,19.08,3.49,12.59,2.72
